age,education-num,capital-gain,capital-loss,hours-per-week
50.29686796182922,14.541432644507763,0.0,0.0,41.83893877982854
33.91630611567692,10.652706429598434,0.0,0.0,41.83893877982854
79.66587770799055,16.937005551126287,0.0,0.0,41.83893877982854
46.101295140949034,15.739219097817026,15024.0,0.0,63.10008777410493
49.247974756609175,16.937005551126287,0.0,0.0,52.626173935440235
20.77554989933099,12.02148802806936,0.0,0.0,41.83893877982854
30.631117061590434,10.652706429598434,0.0,0.0,41.83893877982854
33.91630611567692,10.652706429598434,7688.0,0.0,41.83893877982854
17.490360845244506,6.546361634185657,34095.0,0.0,33.136525525007
31.72618007961926,7.9151432326565825,0.0,0.0,41.83893877982854
32.821243097648086,10.652706429598434,0.0,0.0,41.83893877982854
44.00350873050894,10.652706429598434,0.0,0.0,41.83893877982854
25.155801971446298,15.739219097817026,0.0,0.0,41.83893877982854
40.48668422384988,18.13479200443555,0.0,0.0,41.83893877982854
58.688013603589596,10.652706429598434,0.0,1887.0,52.626173935440235
29.536054043561606,12.02148802806936,4064.0,0.0,25.52191392703816
38.29655818779223,10.652706429598434,0.0,0.0,41.83893877982854
55.541333987929455,5.1775800357147315,0.0,0.0,52.626173935440235
58.688013603589596,12.02148802806936,0.0,0.0,52.626173935440235
51.34576116704927,13.3436461911985,0.0,0.0,41.83893877982854
57.63912039836955,12.02148802806936,0.0,0.0,58.91052223863905
22.965675935388642,10.652706429598434,0.0,0.0,43.19965148064201
21.870612917359814,12.02148802806936,0.0,0.0,41.83893877982854
42.67681025990753,15.739219097817026,0.0,0.0,63.10008777410493
31.72618007961926,15.739219097817026,0.0,0.0,41.83893877982854
30.631117061590434,15.739219097817026,0.0,0.0,52.626173935440235
19.680486881302162,12.02148802806936,0.0,0.0,36.39993049556508
49.247974756609175,15.739219097817026,0.0,0.0,41.83893877982854
20.77554989933099,12.02148802806936,0.0,1719.0,28.785318897596234
32.821243097648086,14.541432644507763,0.0,0.0,41.83893877982854
37.2014951697634,10.652706429598434,0.0,0.0,41.83893877982854
41.58174724187871,12.02148802806936,0.0,0.0,41.83893877982854
29.536054043561606,14.541432644507763,0.0,0.0,63.10008777410493
25.155801971446298,10.652706429598434,0.0,1762.0,41.83893877982854
40.48668422384988,10.652706429598434,4386.0,0.0,36.39993049556508
39.39162120582105,15.739219097817026,0.0,0.0,52.626173935440235
48.19908155138913,14.541432644507763,0.0,0.0,37.48773215241777
40.48668422384988,16.937005551126287,0.0,0.0,41.83893877982854
45.05240193572899,10.652706429598434,0.0,0.0,63.10008777410493
28.44099102553278,13.3436461911985,0.0,0.0,36.39993049556508
20.77554989933099,12.02148802806936,0.0,0.0,20.082905642774698
51.34576116704927,12.02148802806936,0.0,0.0,41.83893877982854
63.93247962968983,10.652706429598434,0.0,0.0,41.83893877982854
28.44099102553278,12.02148802806936,0.0,0.0,41.83893877982854
19.680486881302162,12.02148802806936,0.0,0.0,30.960922211301618
47.15018834616908,13.3436461911985,0.0,1564.0,41.83893877982854
73.37251847667025,12.02148802806936,0.0,0.0,41.83893877982854
32.821243097648086,10.652706429598434,0.0,0.0,30.960922211301618
22.965675935388642,12.02148802806936,0.0,0.0,24.434112270185466
38.29655818779223,10.652706429598434,0.0,0.0,24.434112270185466
67.07915924534997,7.9151432326565825,0.0,2179.0,41.83893877982854
45.05240193572899,12.02148802806936,0.0,0.0,41.83893877982854
49.247974756609175,12.02148802806936,0.0,0.0,39.66333546612316
36.10643215173457,10.652706429598434,0.0,0.0,41.83893877982854
35.01136913370574,15.739219097817026,0.0,0.0,41.83893877982854
21.870612917359814,10.652706429598434,0.0,0.0,36.39993049556508
54.49244078270941,10.652706429598434,0.0,0.0,47.389217016107885
50.29686796182922,10.652706429598434,0.0,0.0,48.436608399974354
24.06073895341747,15.739219097817026,0.0,0.0,41.83893877982854
74.4214116818903,12.02148802806936,0.0,1816.0,0.5024758194262435
30.631117061590434,10.652706429598434,0.0,0.0,63.10008777410493
44.00350873050894,15.739219097817026,0.0,0.0,52.626173935440235
71.27473206623016,1.071235240301955,0.0,0.0,20.082905642774698
26.250864989475126,10.652706429598434,0.0,0.0,41.83893877982854
46.101295140949034,16.937005551126287,0.0,0.0,41.83893877982854
29.536054043561606,10.652706429598434,0.0,0.0,41.83893877982854
47.15018834616908,16.937005551126287,0.0,0.0,41.83893877982854
38.29655818779223,12.02148802806936,0.0,0.0,41.83893877982854
41.58174724187871,14.541432644507763,0.0,0.0,44.24704286450848
48.19908155138913,16.937005551126287,0.0,0.0,41.83893877982854
18.585423863273334,7.9151432326565825,0.0,0.0,15.731699015363931
69.17694565579006,13.3436461911985,0.0,0.0,20.082905642774698
28.44099102553278,10.652706429598434,0.0,1980.0,41.83893877982854
29.536054043561606,10.652706429598434,0.0,0.0,41.83893877982854
53.44354757748936,12.02148802806936,0.0,1977.0,41.83893877982854
28.44099102553278,15.739219097817026,0.0,0.0,52.626173935440235
29.536054043561606,15.739219097817026,0.0,0.0,41.83893877982854
28.44099102553278,10.652706429598434,0.0,0.0,25.52191392703816
21.870612917359814,10.652706429598434,0.0,0.0,41.83893877982854
36.10643215173457,10.652706429598434,0.0,0.0,41.83893877982854
18.585423863273334,10.652706429598434,0.0,0.0,11.380492387953163
35.01136913370574,15.739219097817026,0.0,0.0,68.33704469343728
46.101295140949034,12.02148802806936,0.0,0.0,39.66333546612316
45.05240193572899,12.02148802806936,0.0,0.0,41.83893877982854
31.72618007961926,12.02148802806936,0.0,0.0,47.389217016107885
42.67681025990753,3.808798437243806,0.0,0.0,41.83893877982854
39.39162120582105,12.02148802806936,0.0,0.0,44.24704286450848
36.10643215173457,10.652706429598434,0.0,0.0,41.83893877982854
42.954615525288894,15.739219097817026,0.0,0.0,41.83893877982854
55.541333987929455,15.739219097817026,0.0,0.0,52.626173935440235
32.821243097648086,16.937005551126287,0.0,0.0,52.626173935440235
60.78580001402969,19.332578457744813,0.0,0.0,-0.5853258374264487
40.48668422384988,12.02148802806936,0.0,0.0,28.785318897596234
25.155801971446298,12.02148802806936,0.0,0.0,41.83893877982854
42.954615525288894,15.739219097817026,0.0,0.0,41.83893877982854
49.247974756609175,12.02148802806936,0.0,0.0,47.389217016107885
42.954615525288894,15.739219097817026,0.0,0.0,24.434112270185466
24.06073895341747,2.4400168387728804,0.0,0.0,41.83893877982854
38.29655818779223,12.02148802806936,0.0,0.0,41.83893877982854
42.67681025990753,16.937005551126287,14084.0,0.0,57.86313085477258
37.2014951697634,16.937005551126287,7298.0,0.0,41.83893877982854
25.155801971446298,10.652706429598434,0.0,0.0,41.83893877982854
27.345928007503954,16.937005551126287,0.0,1876.0,41.83893877982854
19.680486881302162,10.652706429598434,0.0,0.0,41.83893877982854
53.44354757748936,15.739219097817026,0.0,0.0,52.626173935440235
44.00350873050894,12.02148802806936,0.0,1340.0,41.83893877982854
39.39162120582105,10.652706429598434,0.0,0.0,36.39993049556508
18.585423863273334,7.9151432326565825,0.0,0.0,41.83893877982854
38.29655818779223,15.739219097817026,7298.0,0.0,37.48773215241777
37.2014951697634,10.652706429598434,0.0,0.0,63.10008777410493
60.78580001402969,10.652706429598434,15024.0,0.0,36.39993049556508
17.490360845244506,7.9151432326565825,0.0,0.0,11.380492387953163
46.101295140949034,10.652706429598434,0.0,0.0,41.83893877982854
39.39162120582105,10.652706429598434,0.0,0.0,41.83893877982854
37.2014951697634,12.02148802806936,0.0,0.0,41.83893877982854
62.88358642446978,10.652706429598434,0.0,0.0,41.83893877982854
56.5902271931495,3.808798437243806,0.0,0.0,41.83893877982854
39.39162120582105,15.739219097817026,0.0,0.0,63.10008777410493
52.394654372269315,14.541432644507763,0.0,0.0,41.83893877982854
40.48668422384988,15.739219097817026,0.0,0.0,52.626173935440235
47.15018834616908,15.739219097817026,0.0,0.0,57.86313085477258
26.250864989475126,6.546361634185657,0.0,0.0,41.83893877982854
32.821243097648086,12.02148802806936,0.0,0.0,41.83893877982854
67.07915924534997,1.071235240301955,0.0,0.0,41.83893877982854
94.3503825810712,10.652706429598434,0.0,2206.0,41.83893877982854
56.5902271931495,10.652706429598434,0.0,0.0,20.082905642774698
55.541333987929455,-0.29754635816897057,0.0,0.0,36.39993049556508
18.585423863273334,10.652706429598434,0.0,0.0,41.83893877982854
62.88358642446978,6.546361634185657,0.0,0.0,9.20488907424778
69.17694565579006,10.652706429598434,1409.0,0.0,52.626173935440235
78.61698450277049,13.3436461911985,0.0,0.0,20.082905642774698
68.12805245057002,10.652706429598434,0.0,0.0,41.83893877982854
37.2014951697634,7.9151432326565825,3674.0,0.0,41.83893877982854
42.954615525288894,10.652706429598434,0.0,0.0,39.66333546612316
26.250864989475126,12.02148802806936,0.0,0.0,44.24704286450848
35.01136913370574,12.02148802806936,0.0,0.0,41.83893877982854
29.536054043561606,18.13479200443555,0.0,0.0,57.86313085477258
61.834693219249736,10.652706429598434,0.0,0.0,41.83893877982854
42.67681025990753,12.02148802806936,0.0,0.0,39.66333546612316
42.954615525288894,15.739219097817026,0.0,0.0,52.626173935440235
40.48668422384988,16.937005551126287,0.0,0.0,73.57400161276962
24.06073895341747,10.652706429598434,0.0,0.0,41.83893877982854
42.67681025990753,15.739219097817026,0.0,0.0,41.83893877982854
42.954615525288894,10.652706429598434,0.0,0.0,20.082905642774698
25.155801971446298,14.541432644507763,0.0,0.0,52.626173935440235
20.77554989933099,12.02148802806936,0.0,0.0,20.082905642774698
40.48668422384988,12.02148802806936,0.0,1741.0,41.83893877982854
58.688013603589596,10.652706429598434,0.0,0.0,36.39993049556508
60.78580001402969,10.652706429598434,0.0,0.0,47.389217016107885
33.91630611567692,10.652706429598434,0.0,0.0,35.31212883871239
42.67681025990753,14.541432644507763,0.0,1977.0,63.10008777410493
47.15018834616908,10.652706429598434,0.0,0.0,41.83893877982854
42.954615525288894,18.13479200443555,0.0,0.0,41.83893877982854
44.00350873050894,15.739219097817026,0.0,0.0,41.83893877982854
61.834693219249736,6.546361634185657,0.0,0.0,30.960922211301618
19.680486881302162,12.02148802806936,0.0,0.0,41.83893877982854
60.78580001402969,12.02148802806936,0.0,0.0,20.082905642774698
44.00350873050894,10.652706429598434,0.0,0.0,41.83893877982854
20.77554989933099,10.652706429598434,0.0,0.0,41.83893877982854
33.91630611567692,10.652706429598434,0.0,0.0,30.960922211301618
47.15018834616908,13.3436461911985,0.0,0.0,47.389217016107885
52.394654372269315,3.808798437243806,0.0,0.0,41.83893877982854
38.29655818779223,15.739219097817026,0.0,0.0,41.83893877982854
47.15018834616908,10.652706429598434,0.0,0.0,63.10008777410493
17.490360845244506,7.9151432326565825,0.0,0.0,11.380492387953163
61.834693219249736,12.02148802806936,4064.0,0.0,41.83893877982854
27.345928007503954,7.9151432326565825,0.0,0.0,41.83893877982854
39.39162120582105,12.02148802806936,0.0,0.0,78.81095853210196
19.680486881302162,12.02148802806936,0.0,0.0,24.434112270185466
67.07915924534997,10.652706429598434,0.0,0.0,41.83893877982854
35.01136913370574,15.739219097817026,0.0,0.0,47.389217016107885
35.01136913370574,10.652706429598434,0.0,0.0,41.83893877982854
63.93247962968983,10.652706429598434,0.0,0.0,41.83893877982854
17.490360845244506,5.1775800357147315,1055.0,0.0,24.434112270185466
52.394654372269315,16.937005551126287,2407.0,0.0,102.90096036103076
28.44099102553278,16.937005551126287,0.0,0.0,36.39993049556508
31.72618007961926,10.652706429598434,0.0,0.0,41.83893877982854
45.05240193572899,10.652706429598434,0.0,0.0,41.83893877982854
46.101295140949034,12.02148802806936,7298.0,0.0,41.83893877982854
37.2014951697634,12.02148802806936,0.0,0.0,41.83893877982854
26.250864989475126,12.02148802806936,0.0,0.0,41.83893877982854
25.155801971446298,12.02148802806936,7298.0,0.0,50.53139116770729
22.965675935388642,15.739219097817026,0.0,0.0,14.64389735851124
44.00350873050894,12.02148802806936,5178.0,0.0,41.83893877982854
36.10643215173457,14.541432644507763,0.0,0.0,47.389217016107885
62.88358642446978,15.739219097817026,0.0,0.0,44.24704286450848
21.870612917359814,10.652706429598434,0.0,0.0,41.83893877982854
59.73690680880964,16.937005551126287,15024.0,0.0,41.83893877982854
42.954615525288894,18.13479200443555,0.0,0.0,63.10008777410493
52.394654372269315,12.02148802806936,0.0,0.0,47.389217016107885
26.250864989475126,15.739219097817026,0.0,0.0,41.83893877982854
52.394654372269315,3.808798437243806,0.0,0.0,41.83893877982854
38.29655818779223,15.739219097817026,0.0,0.0,47.389217016107885
32.821243097648086,10.652706429598434,0.0,0.0,41.83893877982854
30.631117061590434,15.739219097817026,0.0,0.0,58.91052223863905
21.870612917359814,12.02148802806936,0.0,0.0,47.389217016107885
28.44099102553278,15.739219097817026,0.0,0.0,41.83893877982854
68.12805245057002,10.652706429598434,0.0,0.0,15.731699015363931
39.39162120582105,15.739219097817026,0.0,0.0,63.10008777410493
41.58174724187871,16.937005551126287,3464.0,0.0,41.83893877982854
25.155801971446298,10.652706429598434,0.0,0.0,41.83893877982854
40.48668422384988,10.652706429598434,0.0,0.0,84.0479154514343
50.29686796182922,15.739219097817026,7688.0,0.0,41.83893877982854
21.870612917359814,12.02148802806936,0.0,0.0,25.52191392703816
32.821243097648086,10.652706429598434,0.0,0.0,47.389217016107885
57.63912039836955,10.652706429598434,4386.0,0.0,41.83893877982854
25.155801971446298,12.02148802806936,0.0,0.0,41.83893877982854
45.05240193572899,10.652706429598434,0.0,0.0,41.83893877982854
27.345928007503954,14.541432644507763,0.0,0.0,47.389217016107885
48.19908155138913,14.541432644507763,0.0,0.0,34.22432718185969
37.2014951697634,14.541432644507763,0.0,0.0,41.83893877982854
42.954615525288894,12.02148802806936,0.0,0.0,56.81573947090611
27.345928007503954,15.739219097817026,0.0,0.0,41.83893877982854
36.10643215173457,16.937005551126287,7298.0,0.0,36.39993049556508
19.680486881302162,12.02148802806936,0.0,0.0,25.52191392703816
38.29655818779223,15.739219097817026,0.0,0.0,41.83893877982854
22.965675935388642,12.02148802806936,0.0,0.0,14.64389735851124
25.155801971446298,12.02148802806936,0.0,0.0,41.83893877982854
80.71477091321059,12.02148802806936,0.0,0.0,41.83893877982854
22.965675935388642,2.4400168387728804,0.0,0.0,41.83893877982854
30.631117061590434,12.02148802806936,0.0,0.0,41.83893877982854
64.98137283490988,10.652706429598434,0.0,0.0,24.434112270185466
41.58174724187871,10.652706429598434,0.0,0.0,41.83893877982854
45.05240193572899,12.02148802806936,0.0,1485.0,52.626173935440235
37.2014951697634,10.652706429598434,0.0,0.0,47.389217016107885
30.631117061590434,7.9151432326565825,0.0,0.0,41.83893877982854
79.66587770799055,16.937005551126287,0.0,0.0,9.20488907424778
66.03026604012993,10.652706429598434,0.0,0.0,47.389217016107885
24.06073895341747,13.3436461911985,0.0,0.0,14.64389735851124
45.05240193572899,12.02148802806936,0.0,1887.0,52.626173935440235
60.78580001402969,10.652706429598434,0.0,0.0,41.83893877982854
69.17694565579006,10.652706429598434,2050.0,0.0,57.86313085477258
42.954615525288894,12.02148802806936,0.0,0.0,47.389217016107885
27.345928007503954,15.739219097817026,0.0,0.0,41.83893877982854
49.247974756609175,13.3436461911985,0.0,0.0,41.83893877982854
57.63912039836955,6.546361634185657,0.0,0.0,41.83893877982854
55.541333987929455,10.652706429598434,0.0,0.0,41.83893877982854
17.490360845244506,2.4400168387728804,0.0,0.0,50.53139116770729
31.72618007961926,10.652706429598434,0.0,0.0,41.83893877982854
51.34576116704927,16.937005551126287,0.0,0.0,63.10008777410493
19.680486881302162,10.652706429598434,0.0,0.0,30.960922211301618
47.15018834616908,10.652706429598434,0.0,0.0,41.83893877982854
27.345928007503954,14.541432644507763,0.0,0.0,41.83893877982854
40.48668422384988,13.3436461911985,7298.0,0.0,41.83893877982854
38.29655818779223,10.652706429598434,7298.0,0.0,41.83893877982854
35.01136913370574,10.652706429598434,0.0,0.0,20.082905642774698
22.965675935388642,12.02148802806936,0.0,0.0,41.83893877982854
45.05240193572899,15.739219097817026,0.0,0.0,44.24704286450848
70.22583886101012,7.9151432326565825,0.0,0.0,7.029285760542395
31.72618007961926,13.3436461911985,0.0,0.0,41.83893877982854
58.688013603589596,14.541432644507763,0.0,0.0,25.52191392703816
32.821243097648086,15.739219097817026,0.0,0.0,25.52191392703816
35.01136913370574,15.739219097817026,0.0,0.0,41.83893877982854
27.345928007503954,10.652706429598434,0.0,0.0,41.83893877982854
35.01136913370574,15.739219097817026,0.0,0.0,41.83893877982854
48.19908155138913,7.9151432326565825,0.0,0.0,30.960922211301618
61.834693219249736,15.739219097817026,0.0,0.0,41.83893877982854
40.48668422384988,10.652706429598434,0.0,0.0,41.83893877982854
68.12805245057002,7.9151432326565825,0.0,0.0,41.83893877982854
42.67681025990753,13.3436461911985,0.0,0.0,41.83893877982854
44.00350873050894,10.652706429598434,0.0,0.0,36.39993049556508
27.345928007503954,5.1775800357147315,0.0,0.0,41.83893877982854
38.29655818779223,6.546361634185657,0.0,0.0,24.434112270185466
64.98137283490988,16.937005551126287,0.0,0.0,41.83893877982854
45.05240193572899,15.739219097817026,0.0,0.0,47.389217016107885
45.05240193572899,15.739219097817026,0.0,1564.0,47.389217016107885
22.965675935388642,10.652706429598434,0.0,0.0,57.86313085477258
29.536054043561606,10.652706429598434,0.0,0.0,41.83893877982854
58.688013603589596,12.02148802806936,0.0,0.0,47.389217016107885
22.965675935388642,14.541432644507763,0.0,0.0,14.64389735851124
59.73690680880964,15.739219097817026,0.0,0.0,47.389217016107885
41.58174724187871,10.652706429598434,0.0,0.0,41.83893877982854
27.345928007503954,12.02148802806936,0.0,0.0,14.64389735851124
17.490360845244506,7.9151432326565825,0.0,0.0,9.20488907424778
42.67681025990753,13.3436461911985,0.0,0.0,39.66333546612316
47.15018834616908,10.652706429598434,0.0,0.0,41.83893877982854
46.101295140949034,10.652706429598434,0.0,0.0,41.83893877982854
20.77554989933099,12.02148802806936,0.0,0.0,9.20488907424778
35.01136913370574,10.652706429598434,0.0,0.0,41.83893877982854
24.06073895341747,12.02148802806936,0.0,0.0,41.83893877982854
48.19908155138913,16.937005551126287,0.0,0.0,30.960922211301618
40.48668422384988,10.652706429598434,0.0,0.0,52.626173935440235
56.5902271931495,10.652706429598434,0.0,0.0,41.83893877982854
48.19908155138913,2.4400168387728804,0.0,2339.0,47.389217016107885
26.250864989475126,12.02148802806936,0.0,0.0,41.83893877982854
48.19908155138913,12.02148802806936,0.0,0.0,41.83893877982854
38.29655818779223,12.02148802806936,0.0,0.0,41.83893877982854
24.06073895341747,10.652706429598434,0.0,0.0,25.52191392703816
30.631117061590434,10.652706429598434,0.0,0.0,41.83893877982854
46.101295140949034,12.02148802806936,0.0,2415.0,4.853682446837011
19.680486881302162,12.02148802806936,0.0,0.0,15.731699015363931
19.680486881302162,10.652706429598434,0.0,0.0,41.83893877982854
37.2014951697634,10.652706429598434,0.0,0.0,41.83893877982854
28.44099102553278,15.739219097817026,0.0,0.0,52.626173935440235
48.19908155138913,14.541432644507763,0.0,0.0,41.83893877982854
36.10643215173457,15.739219097817026,7688.0,0.0,47.389217016107885
36.10643215173457,10.652706429598434,0.0,0.0,36.39993049556508
46.101295140949034,12.02148802806936,0.0,0.0,41.83893877982854
47.15018834616908,12.02148802806936,0.0,0.0,41.83893877982854
20.77554989933099,10.652706429598434,0.0,0.0,36.39993049556508
26.250864989475126,15.739219097817026,0.0,0.0,57.86313085477258
54.49244078270941,15.739219097817026,0.0,0.0,52.626173935440235
20.77554989933099,12.02148802806936,0.0,0.0,41.83893877982854
29.536054043561606,12.02148802806936,0.0,0.0,41.83893877982854
52.394654372269315,15.739219097817026,0.0,0.0,41.83893877982854
36.10643215173457,13.3436461911985,0.0,0.0,67.28965330957081
29.536054043561606,3.808798437243806,0.0,2179.0,41.83893877982854
42.954615525288894,16.937005551126287,0.0,1977.0,68.33704469343728
29.536054043561606,10.652706429598434,0.0,0.0,41.83893877982854
48.19908155138913,10.652706429598434,0.0,0.0,25.52191392703816
29.536054043561606,12.02148802806936,0.0,1887.0,41.83893877982854
33.91630611567692,12.02148802806936,0.0,0.0,52.626173935440235
42.954615525288894,12.02148802806936,0.0,0.0,24.434112270185466
25.155801971446298,10.652706429598434,0.0,0.0,41.83893877982854
35.01136913370574,12.02148802806936,0.0,0.0,41.83893877982854
48.19908155138913,19.332578457744813,15024.0,0.0,63.10008777410493
32.821243097648086,12.02148802806936,0.0,0.0,41.83893877982854
37.2014951697634,9.283924831127509,0.0,0.0,52.626173935440235
54.49244078270941,1.071235240301955,0.0,0.0,41.83893877982854
31.72618007961926,7.9151432326565825,0.0,0.0,18.995103985922007
36.10643215173457,7.9151432326565825,0.0,0.0,41.83893877982854
36.10643215173457,10.652706429598434,0.0,0.0,41.83893877982854
20.77554989933099,12.02148802806936,0.0,0.0,30.960922211301618
17.490360845244506,7.9151432326565825,2176.0,0.0,17.907302329069314
33.91630611567692,15.739219097817026,0.0,0.0,41.83893877982854
30.631117061590434,10.652706429598434,0.0,0.0,41.83893877982854
35.01136913370574,6.546361634185657,0.0,0.0,36.39993049556508
26.250864989475126,10.652706429598434,0.0,0.0,63.10008777410493
38.29655818779223,16.937005551126287,0.0,1408.0,41.83893877982854
24.06073895341747,10.652706429598434,0.0,0.0,75.66878438050256
66.03026604012993,10.652706429598434,0.0,0.0,41.83893877982854
49.247974756609175,16.937005551126287,0.0,0.0,41.83893877982854
83.86145052887073,10.652706429598434,0.0,0.0,24.434112270185466
17.490360845244506,7.9151432326565825,0.0,0.0,41.83893877982854
